season,home_team,away_team,home_off_rtg,home_def_rtg,away_off_rtg,away_def_rtg,home_pace,away_pace,home_rest_days,away_rest_days,home_form_l10,away_form_l10,home_wins
2014-15,ATL,TOR,110.82,112.49,112.83,111.33,102.0,96.64,1,2,0.565,0.569,0
2023-24,MIN,CHI,111.21,113.8,113.44,112.03,101.09,98.82,2,3,0.497,0.341,0
2022-23,MIL,SAC,115.86,110.99,110.62,118.28,99.46,98.76,3,2,0.733,0.445,1
2021-22,BKN,OKC,113.14,114.57,111.94,103.5,97.52,97.72,4,1,0.325,0.713,0
2019-20,MIA,CLE,107.76,104.94,109.65,104.26,94.64,97.96,2,1,0.307,0.551,1
2017-18,ATL,TOR,112.92,110.5,108.02,112.94,101.93,99.88,4,1,0.53,0.062,1
2021-22,MIL,LAC,112.21,108.2,112.44,108.83,98.95,99.54,3,4,0.5,0.608,1
2022-23,MEM,LAL,107.19,111.2,107.56,112.48,101.36,97.52,2,5,0.41,0.54,1
2014-15,DEN,PHI,114.13,110.4,114.06,108.89,96.87,96.23,5,3,0.72,0.576,1
2015-16,DEN,NYK,113.92,113.53,107.75,112.11,99.08,95.33,3,3,0.823,0.33,1
2019-20,MIN,MEM,111.51,111.05,111.52,109.97,100.26,103.06,3,3,0.588,0.458,0
2019-20,BKN,PHX,111.75,112.63,113.76,103.25,98.76,100.42,3,2,0.574,0.637,0
2022-23,SAC,MIL,109.95,112.8,115.01,111.29,100.51,100.18,3,2,0.522,0.772,0
2023-24,OKC,NOP,112.43,103.45,112.2,111.15,100.82,98.73,1,2,0.598,0.605,1
2021-22,MEM,BOS,109.06,113.09,109.58,109.09,101.93,96.82,3,3,0.833,0.513,0
2019-20,MIA,NYK,106.92,106.36,111.71,109.93,95.29,95.02,4,2,0.261,0.236,0
2022-23,NOP,GSW,107.76,110.91,110.88,106.03,98.21,101.57,2,2,0.433,0.621,1
2019-20,LAL,MEM,115.16,114.54,111.1,110.26,98.65,103.04,5,2,0.459,0.762,1
2023-24,PHI,BKN,111.82,109.12,115.87,114.36,98.58,99.37,2,2,0.552,0.631,1
2019-20,NYK,DEN,108.81,112.45,116.18,110.43,96.97,99.75,3,3,0.532,0.575,0
2019-20,LAL,BOS,110.46,115.28,111.96,107.23,100.23,94.75,3,2,0.596,0.674,0
2019-20,NOP,TOR,110.17,115.58,113.07,109.03,100.19,98.23,2,4,0.674,0.807,0
2015-16,GSW,SAC,115.59,108.46,116.27,113.69,100.79,100.96,2,3,0.653,0.661,1
2022-23,MIN,BKN,111.81,109.37,110.83,115.96,101.05,99.02,4,3,0.687,0.488,1
2019-20,NOP,MIA,111.2,113.81,105.43,112.72,98.02,96.41,2,1,0.452,0.493,1
2020-21,DEN,ATL,118.93,112.08,113.28,108.49,97.98,103.97,5,4,0.804,0.68,1
2022-23,LAC,TOR,111.57,109.87,110.16,109.21,99.77,97.54,3,2,0.256,0.424,1
2020-21,MEM,PHI,111.18,109.58,111.89,108.59,98.9,98.99,1,3,0.663,0.646,1
2017-18,NYK,CLE,108.04,109.15,110.78,109.79,92.1,99.19,2,2,0.452,0.485,0
2016-17,NYK,NOP,109.05,107.06,113.33,117.41,96.06,99.66,5,4,0.517,0.5,0
2019-20,BKN,MIN,110.3,112.68,114.34,109.83,98.4,99.81,3,3,0.459,0.467,0
2019-20,MIL,PHI,113.4,109.83,110.63,109.01,100.16,98.31,2,2,0.543,0.506,1
2021-22,BKN,NYK,111.07,113.5,114.97,113.92,98.62,95.76,1,3,0.363,0.648,1
2014-15,CHI,OKC,110.07,106.03,111.66,108.68,97.4,101.15,3,2,0.601,0.759,1
2023-24,PHX,MIA,110.49,111.17,111.46,111.58,98.73,97.62,2,2,0.518,0.232,1
2019-20,NOP,SAC,110.55,112.74,106.62,118.73,98.38,100.93,1,2,0.738,0.076,1
2019-20,NOP,LAC,110.01,110.94,112.84,105.01,97.99,99.39,2,5,0.362,0.543,1
2019-20,BKN,DAL,117.35,113.2,116.28,115.78,100.07,98.85,2,1,0.574,0.279,0
2016-17,NYK,PHI,110.15,107.71,114.18,109.54,95.4,97.6,4,3,0.561,0.468,0
2017-18,BOS,OKC,114.02,107.04,108.32,110.38,96.37,97.32,3,3,0.711,0.425,1
2016-17,BKN,SAC,108.53,109.28,113.48,115.92,99.18,100.95,3,3,0.557,0.421,1
2019-20,PHX,MIN,116.84,107.59,112.55,111.09,97.66,99.85,3,5,0.837,0.752,1
2019-20,DAL,PHI,114.06,110.18,109.47,110.48,97.53,98.71,2,1,0.652,0.491,1
2019-20,MIA,LAL,113.06,108.0,109.49,110.74,97.74,98.28,1,2,0.465,0.194,1
2023-24,MEM,BOS,114.2,110.16,113.66,109.56,101.18,92.76,2,3,0.467,0.637,0
2020-21,NYK,BOS,106.44,108.07,114.96,105.92,99.09,100.27,3,1,0.261,0.698,0
2019-20,LAL,BOS,107.83,113.18,110.61,108.07,100.43,95.66,2,3,0.153,0.677,0
2019-20,MIL,BOS,112.59,111.53,111.39,108.54,100.58,96.0,3,3,0.908,0.749,0
2019-20,MIL,IND,112.35,109.55,111.79,111.27,102.04,102.82,2,5,0.64,0.303,1
2021-22,BOS,CHI,111.18,109.54,111.89,106.69,97.28,95.61,2,2,0.522,0.698,0
2019-20,IND,MEM,112.0,115.7,112.59,105.93,100.43,102.34,1,2,0.119,0.56,0
2020-21,MIA,NYK,108.62,106.94,107.04,107.87,97.72,97.9,3,2,0.871,0.457,1
2019-20,BOS,IND,113.35,106.68,111.05,113.48,94.56,98.91,3,3,0.647,0.663,1
2019-20,CLE,BOS,109.72,109.44,111.96,111.14,98.28,94.89,2,1,0.598,0.68,0
2020-21,MIA,SAC,109.11,107.58,120.73,114.02,98.02,101.31,3,3,0.39,0.589,0
2019-20,NOP,BOS,111.6,113.38,112.65,108.9,99.4,95.6,2,3,0.564,0.35,0
2018-19,DEN,DAL,110.83,109.53,111.26,111.32,99.23,95.4,2,2,0.599,0.338,1
2017-18,NOP,OKC,112.23,112.89,111.97,109.83,98.15,97.15,3,2,0.247,0.486,0
2020-21,LAC,DAL,111.11,113.21,111.39,113.23,98.08,93.32,2,1,0.598,0.192,0
2019-20,BKN,OKC,112.37,113.19,118.13,109.11,100.68,96.25,2,2,0.338,0.655,0
2015-16,CHI,TOR,110.38,110.24,112.79,110.3,98.46,96.25,2,2,0.425,0.515,1
2021-22,MIN,CLE,110.47,111.89,113.98,109.88,98.54,95.69,3,3,0.052,0.582,0
2019-20,SAC,DAL,109.0,115.19,111.81,114.73,100.38,96.35,3,2,0.28,0.467,1
2023-24,NOP,LAL,110.36,112.88,114.15,114.8,100.18,100.17,4,2,0.431,0.471,0
2021-22,OKC,DEN,110.68,110.25,111.19,107.23,95.65,98.01,2,3,0.501,0.625,1
2017-18,IND,CLE,113.02,112.3,110.58,109.9,98.52,98.12,3,1,0.24,0.521,1
2019-20,NOP,LAC,113.85,110.56,113.67,109.18,98.59,98.7,3,3,0.56,0.622,1
2021-22,MIN,MIL,111.89,110.35,111.82,113.44,99.96,98.9,3,2,0.433,0.582,1
2015-16,IND,GSW,110.33,114.08,114.05,103.79,99.44,101.65,4,1,0.206,0.857,0
2023-24,CHI,MIL,109.24,109.33,110.1,109.47,97.0,97.02,2,2,0.378,0.386,0
2022-23,IND,BKN,110.6,114.27,109.84,112.16,100.12,99.49,3,1,0.527,0.21,1
2022-23,BOS,MEM,115.24,107.27,106.66,111.68,95.79,98.72,2,2,0.648,0.727,1
2018-19,MEM,DEN,112.49,106.86,115.97,110.18,98.91,99.73,3,3,0.646,0.556,0
2022-23,PHI,DEN,111.79,113.3,112.05,111.11,98.29,95.24,2,2,0.42,0.345,1
2015-16,MIA,DAL,107.93,107.0,112.59,111.76,94.51,95.43,1,2,0.566,0.458,1
2019-20,OKC,IND,115.19,106.33,110.68,113.73,97.59,101.76,2,3,0.66,0.551,1
2021-22,OKC,MEM,109.96,111.51,111.02,108.61,97.02,102.46,2,3,0.477,0.406,1
2015-16,GSW,CLE,115.18,106.06,110.0,107.84,101.88,99.95,2,3,0.704,0.54,1
2019-20,SAC,NOP,108.96,112.27,113.31,113.11,100.21,99.64,3,4,0.232,0.483,1
2021-22,LAC,DAL,116.21,111.14,113.62,115.17,100.9,94.78,2,2,0.174,0.383,1
2023-24,MIA,PHX,113.42,112.05,109.39,107.74,95.29,100.23,3,3,0.488,0.768,0
2021-22,LAC,NOP,115.88,109.13,113.87,109.95,99.31,100.22,4,4,0.427,0.459,1
2019-20,MEM,BKN,111.35,111.91,111.68,114.56,102.61,100.47,2,3,0.668,0.81,1
2019-20,SAC,MEM,110.15,114.45,114.36,111.04,99.08,102.84,2,2,0.558,0.503,0
2021-22,ATL,SAC,106.7,113.21,113.67,117.36,101.91,98.15,3,3,0.284,0.454,1
2020-21,MEM,ATL,114.12,109.42,111.31,112.34,99.43,100.15,3,2,0.732,0.308,1
2019-20,DAL,NOP,111.29,110.49,112.35,111.66,96.35,99.21,1,3,0.68,0.416,1
2019-20,LAC,NOP,111.71,109.28,112.49,115.28,99.87,100.1,3,5,0.686,0.335,1
2015-16,IND,MIL,107.11,112.05,111.83,109.93,100.09,100.35,4,2,0.433,0.572,0
2022-23,TOR,SAC,112.21,114.13,112.47,112.42,97.53,98.83,2,2,0.742,0.476,0
2019-20,DEN,NOP,114.79,110.29,111.65,113.25,98.38,98.64,2,2,0.459,0.425,0
2015-16,SAC,MIL,118.81,113.37,111.26,110.23,99.67,99.1,2,4,0.662,0.846,1
2015-16,BKN,NOP,110.38,110.78,112.99,111.21,97.39,99.62,1,4,0.402,0.317,1
2016-17,PHX,NOP,109.72,106.08,111.39,115.68,102.01,100.34,2,2,0.44,0.547,1
2022-23,NOP,OKC,110.28,116.55,113.88,105.9,97.72,99.69,3,1,0.423,0.548,0
2017-18,LAL,GSW,112.36,114.37,112.47,106.11,98.75,103.04,2,3,0.548,0.614,0
2016-17,TOR,MEM,108.14,111.78,114.47,108.93,98.6,100.11,3,4,0.416,0.395,1
2019-20,BOS,MEM,113.04,106.32,110.39,109.1,96.35,102.37,1,2,0.725,0.373,0
2021-22,TOR,CHI,110.96,113.14,109.06,108.9,98.15,97.17,4,2,0.701,0.549,1
2021-22,PHX,PHI,115.08,107.41,109.07,109.99,98.92,97.39,5,3,0.705,0.376,1
2019-20,PHX,PHI,112.44,105.2,111.83,115.14,100.19,99.82,1,2,0.701,0.507,1
2016-17,BOS,ATL,113.69,110.65,111.41,108.77,97.71,98.42,4,2,0.565,0.54,1
2019-20,DEN,ATL,114.1,112.44,111.76,111.26,99.99,102.91,3,2,0.77,0.611,1
2019-20,ATL,MEM,112.85,113.35,115.95,108.88,102.87,104.02,4,2,0.082,0.586,0
2015-16,DAL,TOR,116.93,108.97,110.72,112.3,96.15,98.46,3,3,0.395,0.493,1
2016-17,IND,LAL,109.98,116.24,111.61,112.19,99.33,97.18,3,4,0.254,0.874,0
2018-19,MIL,NOP,114.02,112.14,111.93,112.8,99.98,102.77,3,5,0.661,0.314,1
2018-19,ATL,TOR,111.65,110.71,109.97,113.65,102.22,98.36,2,3,0.549,0.394,1
2018-19,NYK,MIL,112.01,108.86,114.06,109.01,97.71,98.4,4,1,0.871,0.628,0
2022-23,PHI,MIN,114.4,114.17,111.69,107.31,96.84,99.95,4,4,0.608,0.671,0
2022-23,PHX,PHI,110.9,111.1,108.36,107.41,99.4,98.36,4,1,0.595,0.755,1
2020-21,BKN,DAL,114.85,112.99,111.38,112.44,99.44,94.7,3,2,0.338,0.411,1
2023-24,DAL,ATL,113.26,111.11,111.17,109.52,99.57,101.69,2,2,0.415,0.298,1
2020-21,IND,DAL,110.27,113.96,109.53,114.93,101.66,95.49,2,2,0.613,0.564,1
2017-18,OKC,LAC,110.23,111.66,109.29,110.1,95.97,97.3,5,5,0.224,0.786,0
2018-19,SAC,DEN,112.6,117.66,116.16,107.52,98.78,98.02,1,2,0.466,0.348,1
2016-17,ATL,CLE,110.62,109.3,108.93,113.72,98.72,97.68,1,3,0.393,0.425,1
2014-15,NOP,MEM,113.66,115.55,113.53,106.79,102.32,101.45,3,5,0.47,0.679,0
2021-22,BOS,MEM,114.31,109.12,111.17,115.29,97.18,99.62,3,2,0.631,0.545,1
2015-16,MIN,BOS,115.2,108.21,114.08,106.77,99.6,94.18,2,3,0.897,0.915,0
2020-21,TOR,MIL,104.53,109.88,118.31,109.24,97.15,99.6,4,3,0.395,0.803,0
2015-16,DAL,ATL,112.4,109.58,106.34,113.04,97.31,100.38,3,3,0.274,0.345,1
2019-20,BOS,NOP,113.3,106.55,112.67,111.53,95.49,97.77,3,2,0.584,0.275,1
2020-21,IND,PHI,112.82,115.33,110.89,112.71,100.99,98.29,2,2,0.373,0.558,1
2020-21,DEN,DAL,114.54,109.21,111.23,111.13,97.72,93.85,2,5,0.55,0.746,1
2019-20,GSW,MIL,117.28,113.24,116.11,110.02,98.51,99.93,2,2,0.979,0.635,1
2021-22,MEM,BOS,111.12,111.25,110.36,106.06,100.51,98.96,4,1,0.481,0.553,1
2019-20,TOR,CLE,112.73,110.0,109.53,108.94,97.81,97.84,3,2,0.769,0.538,0
2016-17,PHX,NOP,109.69,104.74,112.48,116.48,98.74,100.39,2,3,0.816,0.411,1
2014-15,PHX,MIL,109.7,113.43,113.03,107.6,97.6,97.85,1,3,0.317,0.575,1
2017-18,LAL,IND,112.49,113.65,112.28,115.6,97.26,99.89,1,3,0.477,0.318,1
2023-24,BOS,MIN,110.02,108.82,110.56,110.08,94.18,101.3,2,2,0.823,0.489,1
2021-22,PHX,BKN,113.79,107.02,108.46,112.31,97.3,99.62,4,3,0.508,0.475,1
2014-15,GSW,BKN,112.38,109.32,113.29,112.91,100.49,99.43,5,3,0.786,0.416,1
2017-18,SAC,GSW,110.02,111.22,115.35,107.51,100.23,101.23,5,4,0.697,0.795,0
2022-23,MEM,PHX,108.69,110.13,113.64,109.3,101.53,99.09,2,2,0.603,0.611,1
2014-15,NOP,DEN,113.34,108.54,115.55,110.19,100.73,98.1,1,3,0.556,0.434,1
2017-18,PHX,LAL,110.95,106.34,110.84,114.8,98.19,97.45,1,2,0.673,0.649,1
2016-17,NYK,SAC,108.13,109.43,116.95,119.79,96.5,98.88,2,1,0.377,0.611,1
2022-23,BOS,GSW,111.39,108.47,110.88,107.28,94.28,99.24,3,1,0.658,0.712,0
2018-19,NOP,MIN,109.25,112.67,112.02,116.69,100.84,99.05,2,1,0.421,0.396,1
2023-24,IND,CHI,107.16,111.53,112.85,110.78,104.52,97.22,2,3,0.187,0.242,0
2019-20,GSW,BOS,118.46,110.51,116.01,110.14,100.03,96.9,3,2,0.563,0.533,0
2023-24,NOP,DAL,111.09,112.03,112.94,114.53,98.96,97.04,2,5,0.356,0.647,0
2019-20,ATL,SAC,111.18,113.85,105.34,112.37,100.75,100.96,2,1,0.359,0.484,1
2014-15,MIL,CHI,113.46,106.41,109.91,109.92,100.1,97.81,3,2,0.614,0.287,1
2019-20,MIL,BOS,110.46,113.05,113.4,107.47,99.95,96.62,2,3,0.514,0.876,0
2022-23,IND,OKC,111.8,116.93,114.61,108.46,99.62,99.92,4,2,0.479,0.678,0
2022-23,DAL,MEM,111.06,114.47,108.89,112.18,97.48,100.95,4,2,0.718,0.35,1
2019-20,PHI,DAL,108.77,109.51,113.01,110.93,100.03,97.27,3,1,0.591,0.501,0
2018-19,CHI,LAC,108.54,112.0,109.41,108.94,95.0,97.8,2,3,0.161,0.346,0
2019-20,IND,DEN,114.25,117.05,118.62,108.37,99.81,100.14,1,2,0.46,0.826,0
2015-16,OKC,BOS,112.66,107.0,110.2,109.03,98.01,95.3,1,4,0.382,0.865,1
2016-17,SAC,MIA,113.2,117.89,111.45,111.2,98.88,95.98,5,4,0.177,0.454,1
2017-18,PHI,TOR,108.66,112.36,108.31,113.33,95.61,102.71,2,1,0.387,0.379,1
2022-23,ATL,CHI,109.46,115.02,109.85,110.66,103.19,94.88,3,3,0.293,0.167,0
2023-24,MEM,DEN,112.24,109.93,113.8,114.1,101.88,98.21,2,3,0.676,0.75,1
2016-17,MIL,DEN,117.88,113.19,114.66,110.55,100.96,97.14,2,3,0.424,0.532,1
2018-19,BKN,SAC,111.01,111.3,117.46,114.0,99.88,98.37,3,3,0.256,0.554,0
2023-24,PHX,MIA,110.78,112.37,110.99,109.72,99.25,96.18,4,1,0.425,0.274,1
2018-19,BOS,PHX,114.47,110.15,115.9,108.61,97.67,98.8,2,2,0.689,0.773,1
2019-20,LAL,SAC,105.54,110.33,105.92,115.35,98.75,99.94,3,2,0.185,0.175,1
2014-15,MIN,NYK,110.42,107.05,111.73,107.27,98.49,93.3,2,3,0.484,0.351,1
2015-16,GSW,LAC,111.07,108.13,111.87,109.66,101.62,99.81,1,3,0.373,0.368,1
2015-16,LAC,LAL,113.99,107.89,111.8,113.36,98.38,101.07,3,1,0.551,0.361,1
2023-24,CLE,NOP,111.13,110.14,109.87,111.67,96.08,98.41,3,2,0.336,0.152,1
2014-15,DEN,IND,111.06,109.39,113.23,114.12,97.8,100.14,2,2,0.549,0.558,0
2020-21,DAL,PHI,109.82,112.45,109.02,109.07,96.05,99.56,3,4,0.264,0.668,1
2020-21,NYK,NOP,106.16,107.15,116.36,112.31,95.42,99.39,2,2,0.539,0.296,0
2023-24,DAL,MIA,113.0,114.27,111.85,112.12,99.1,98.25,5,2,0.582,0.507,0
2021-22,MIA,LAC,112.54,107.87,109.53,111.2,94.76,99.75,1,4,0.784,0.691,1
2016-17,PHX,LAL,112.92,105.65,112.02,108.6,97.86,97.12,1,2,0.696,0.775,1
2020-21,LAC,TOR,110.71,109.73,106.77,112.23,98.62,97.06,5,1,0.409,0.567,1
2021-22,PHI,CHI,109.08,110.26,109.92,107.71,95.39,96.64,2,4,0.571,0.483,1
2020-21,LAC,MEM,112.09,114.28,111.92,107.78,97.06,99.92,3,4,0.466,0.657,1
2022-23,NYK,BOS,108.19,115.53,117.84,108.03,96.81,94.85,2,2,0.103,0.679,0
2019-20,PHX,GSW,114.57,108.51,117.1,114.71,98.85,100.66,2,2,0.657,0.887,1
2021-22,DEN,NOP,113.28,110.34,113.37,111.46,97.39,98.4,2,3,0.893,0.72,1
2018-19,OKC,PHI,115.16,112.06,106.7,110.29,98.95,98.06,4,4,0.626,0.656,1
2017-18,PHI,OKC,113.39,110.41,109.27,107.88,94.31,96.99,3,1,0.542,0.373,1
2023-24,TOR,BKN,106.95,112.96,110.44,109.36,97.39,100.63,2,5,0.406,0.564,0
2020-21,SAC,CHI,115.23,112.91,109.75,115.66,104.35,97.15,3,3,0.685,0.357,1
2019-20,PHI,CHI,113.9,111.47,110.75,104.68,97.09,95.6,1,3,0.294,0.466,0
2022-23,BKN,DEN,112.95,113.79,117.45,113.37,99.22,93.78,2,3,0.502,0.509,1
2019-20,DAL,ATL,113.19,116.21,109.93,113.91,96.24,101.34,4,2,0.527,0.33,1
2022-23,PHX,CHI,114.29,106.02,109.48,115.68,99.47,94.89,3,5,0.587,0.22,0
2021-22,MIN,CHI,108.3,110.87,111.78,112.09,99.91,97.13,2,2,0.209,0.779,0
2023-24,MIN,LAL,109.5,111.54,116.85,113.32,100.25,99.27,3,4,0.696,0.681,0
2020-21,NYK,TOR,107.09,108.26,109.56,113.01,96.89,98.06,3,2,0.461,0.66,1
2014-15,MIL,OKC,114.77,106.6,109.98,107.05,100.81,98.29,2,4,0.56,0.642,1
2021-22,OKC,CLE,109.72,109.39,115.86,108.05,96.76,96.0,2,4,0.444,0.493,0
2016-17,BOS,IND,111.93,106.42,113.88,114.77,99.08,100.06,2,2,0.283,0.559,1
2016-17,MEM,NYK,110.86,110.94,113.25,108.7,100.2,95.4,2,2,0.548,0.681,0
2016-17,OKC,MIL,112.71,111.07,117.58,113.18,100.72,101.25,2,2,0.714,0.542,0
2019-20,MEM,GSW,114.49,110.04,118.62,108.92,104.09,100.44,4,5,0.786,0.888,0
2019-20,PHX,DEN,117.75,108.76,113.36,116.28,97.26,100.08,1,4,0.758,0.471,1
2022-23,PHX,BKN,111.4,107.54,112.59,114.19,98.65,97.6,4,2,0.7,0.542,1
2019-20,CLE,DEN,116.11,105.8,110.21,111.61,98.78,99.36,2,3,0.414,0.508,1
2015-16,LAC,MIA,110.94,112.86,109.11,110.19,98.12,93.91,2,3,0.364,0.748,0
2023-24,PHX,NOP,104.39,113.33,109.81,113.93,98.37,98.7,3,3,0.714,0.47,0
2019-20,IND,CLE,108.94,113.98,108.84,112.39,100.85,96.19,4,3,0.569,0.639,1
2016-17,DEN,LAL,111.02,111.29,112.51,108.4,97.16,97.09,2,2,0.679,0.738,0
2019-20,NOP,IND,109.09,112.69,113.97,114.68,97.16,101.49,2,3,0.394,0.362,1
2019-20,IND,LAL,112.3,113.32,112.3,113.12,101.3,100.86,4,5,0.384,0.193,1
2021-22,LAL,ATL,105.42,110.73,112.42,110.79,100.84,102.99,2,4,0.409,0.466,1
2017-18,DEN,BOS,118.49,111.51,117.06,104.74,96.2,97.94,1,2,0.992,0.74,0
2021-22,CHI,NOP,114.73,106.5,112.28,108.85,97.68,99.8,1,3,0.743,0.637,1
2017-18,MEM,DEN,112.36,106.66,115.59,106.64,100.86,98.3,3,2,0.596,0.939,1
2016-17,PHX,OKC,111.26,107.58,114.29,106.02,98.19,98.04,4,2,0.426,0.655,1
2015-16,CHI,LAC,109.95,113.01,112.81,111.74,96.97,98.17,2,2,0.46,0.571,1
2020-21,OKC,GSW,112.54,105.59,111.48,103.99,97.0,98.15,3,3,0.608,0.777,0
2018-19,IND,LAC,111.16,108.2,109.96,113.95,100.14,97.14,3,1,0.453,0.326,1
2018-19,BKN,CLE,114.81,114.43,108.92,107.82,97.43,97.13,2,2,0.425,0.595,0
2014-15,MIA,ATL,109.2,109.56,108.98,113.57,94.79,100.75,5,1,0.359,0.5,1
2016-17,SAC,DAL,112.21,115.25,112.7,114.2,100.16,96.7,3,2,0.286,0.849,1
2019-20,ATL,BKN,110.14,111.11,109.42,109.63,102.57,98.07,1,1,0.37,0.417,1
2023-24,ATL,LAC,109.07,110.1,113.13,112.36,98.92,95.88,3,1,0.408,0.331,1
2020-21,MIA,ATL,112.06,109.92,111.79,113.44,98.67,102.62,3,2,0.512,0.68,1
2023-24,BOS,IND,108.45,112.03,109.87,110.95,95.3,101.31,2,4,0.441,0.098,1
2019-20,CHI,MIL,113.01,107.62,114.06,111.38,96.01,100.59,3,1,0.722,0.887,1
2016-17,DEN,NOP,113.29,111.3,109.52,111.6,98.07,99.23,3,3,0.646,0.313,1
2019-20,NYK,DAL,111.73,109.56,113.44,111.31,97.71,97.87,3,3,0.511,0.613,1
2019-20,MIN,MIL,115.08,109.62,114.14,110.09,99.96,101.34,2,3,0.642,0.694,1
2020-21,BKN,CHI,111.89,117.68,109.5,113.22,99.51,98.65,4,2,0.567,0.429,0
2019-20,ATL,MIA,107.92,112.13,103.79,101.95,101.05,96.49,1,4,0.115,0.457,0
2022-23,MIN,IND,114.39,109.37,111.34,117.17,100.67,100.4,3,3,0.739,0.343,1
2017-18,NOP,MEM,112.61,111.22,112.77,106.61,99.58,99.88,4,2,0.533,0.447,1
2021-22,DEN,NYK,110.62,112.94,112.98,109.86,97.07,95.58,3,5,0.714,0.512,1
2023-24,CLE,OKC,108.93,109.45,112.01,105.58,94.88,99.38,4,3,0.597,0.669,0
2018-19,MIN,PHX,112.86,110.79,113.43,113.4,98.67,99.23,3,1,0.524,0.853,0
2019-20,SAC,LAL,112.32,110.0,114.5,111.93,101.72,100.53,2,3,0.238,0.526,0
2019-20,PHI,TOR,108.98,110.42,112.12,109.53,98.21,99.66,3,4,0.465,0.601,1
2022-23,MIA,MEM,107.73,110.54,112.02,107.43,94.66,100.88,4,2,0.56,0.745,0
2021-22,LAC,GSW,111.85,112.12,117.57,109.73,97.91,98.61,2,1,0.687,0.595,0
2017-18,OKC,NOP,111.35,111.97,112.22,110.29,96.66,101.29,1,4,0.274,0.378,0
2023-24,OKC,MEM,108.66,107.02,112.23,108.61,100.07,101.91,1,4,0.538,0.267,0
2023-24,MEM,LAC,115.58,112.75,108.85,109.33,99.72,99.45,2,2,0.517,0.455,1
2020-21,TOR,DEN,106.69,114.29,115.18,113.15,96.53,101.46,2,2,0.513,0.574,0
2017-18,BOS,NOP,114.21,108.23,111.44,115.94,98.48,99.48,4,2,0.632,0.499,1
2018-19,PHI,NOP,112.38,109.79,109.93,115.07,97.41,102.43,2,3,0.607,0.332,1
2015-16,MEM,GSW,110.69,105.94,116.78,108.61,101.6,102.29,3,4,0.5,0.771,1
2019-20,CLE,IND,109.34,110.4,112.06,112.35,96.75,102.78,2,3,0.587,0.757,0
2014-15,PHI,LAC,110.51,109.48,108.21,111.35,97.17,96.24,3,2,0.503,0.221,1
2022-23,TOR,LAL,110.2,112.8,111.05,109.04,96.67,98.17,2,2,0.745,0.452,0
2019-20,BOS,TOR,111.68,109.0,113.29,110.88,95.48,100.19,2,4,0.638,0.382,1
2020-21,MIA,SAC,108.3,106.58,117.12,115.08,98.8,102.64,3,3,0.296,0.427,1
2015-16,DAL,PHI,113.24,114.67,107.45,108.73,96.44,99.07,2,3,0.301,0.365,0
2023-24,LAC,NYK,113.44,111.38,104.86,112.35,99.29,94.78,1,3,0.507,0.338,1
2019-20,NYK,ATL,106.79,106.03,108.85,110.29,96.49,100.41,1,3,0.51,0.353,1
2018-19,TOR,CHI,113.24,115.01,108.14,112.79,100.21,97.57,2,4,0.475,0.564,1
2023-24,PHX,CLE,107.34,112.84,106.26,109.9,99.87,95.02,2,2,0.688,0.544,0
2014-15,OKC,NOP,111.97,107.88,109.6,116.03,98.34,99.9,2,2,0.443,0.695,1
2019-20,OKC,PHX,115.11,108.07,112.39,105.4,95.99,98.64,4,3,0.594,0.541,0
2020-21,DEN,PHI,115.11,110.67,110.35,110.26,99.93,97.58,3,3,0.782,0.719,1
2023-24,PHI,SAC,110.13,111.83,114.28,119.53,97.68,98.82,3,4,0.508,0.487,1
2022-23,LAC,TOR,109.88,115.97,111.81,112.44,98.89,97.79,3,2,0.34,0.805,0
2015-16,MIA,BKN,107.01,104.36,111.15,110.33,96.22,98.89,3,2,0.679,0.751,1
2018-19,DEN,LAL,115.46,112.89,114.04,109.99,98.77,97.25,3,2,0.663,0.717,0
2021-22,PHX,MIA,113.6,106.04,113.82,112.03,98.89,95.43,3,2,0.631,0.808,1
2022-23,TOR,PHX,112.56,113.09,114.1,108.92,98.36,98.99,3,3,0.574,0.511,0
2018-19,SAC,DEN,113.84,116.3,112.48,106.43,100.46,97.83,4,3,0.474,0.488,0
2021-22,MEM,CHI,109.8,114.59,105.74,105.21,102.98,96.59,1,2,0.607,0.58,0
2015-16,IND,NYK,111.75,114.24,112.32,114.63,99.18,93.65,2,2,0.467,0.412,1
2017-18,CHI,BKN,108.27,109.82,111.99,115.24,97.71,102.13,4,1,0.055,0.576,0
2023-24,OKC,LAL,109.14,111.01,112.69,106.77,100.0,101.19,4,2,0.468,0.432,0
2015-16,GSW,TOR,115.25,108.09,108.71,108.66,100.47,99.37,3,3,0.737,0.516,1
2016-17,MEM,IND,115.5,106.37,109.74,116.14,101.41,101.81,4,4,0.624,0.527,1
2019-20,SAC,OKC,111.55,114.04,115.5,105.05,101.12,96.8,2,1,0.387,0.65,0
2015-16,CLE,PHI,106.64,111.63,109.05,106.81,95.6,99.01,2,3,0.666,0.629,1
2018-19,MIL,TOR,113.76,112.27,111.91,115.11,99.76,99.37,5,3,0.855,0.379,1
2016-17,MIA,MEM,105.97,110.75,110.5,109.63,94.53,101.33,2,4,0.352,0.848,0
2019-20,CLE,NOP,109.02,108.28,109.46,110.4,97.84,98.42,3,1,0.693,0.229,1
2019-20,TOR,CHI,110.18,112.68,109.9,108.04,98.62,96.0,3,3,0.372,0.482,0
